long,lat,group,party,over_under
-89.71982328,30.97549336,MS.1,R,U
-89.72678128,30.98461636,MS.1,R,U
-89.72362328,31.00152436,MS.1,R,U
-89.73271728,31.00744536,MS.1,R,U
-89.83355828,31.00718436,MS.1,R,U
-90.25937728,31.00737036,MS.1,R,U
-90.34366028,31.00539036,MS.1,R,U
-90.54265328,31.00233036,MS.1,R,U
-90.56025528,31.00170636,MS.1,R,U
-90.82971428,31.00154536,MS.1,R,U
-91.05701228,31.00041836,MS.1,R,U
-91.17920728,31.00046136,MS.1,R,U
-91.63229728,31.00136536,MS.1,R,U
-91.62777328,31.01196036,MS.1,R,U
-91.57278728,31.03264836,MS.1,R,U
-91.55208128,31.05815936,MS.1,R,U
-91.56497528,31.08213536,MS.1,R,U
-91.62011428,31.12769436,MS.1,R,U
-91.59148828,31.17848236,MS.1,R,U
-91.60096428,31.21392936,MS.1,R,U
-91.63699828,31.24110436,MS.1,R,U
-91.64368228,31.27111836,MS.1,R,U
-91.63421428,31.27769436,MS.1,R,U
-91.55691928,31.27046936,MS.1,R,U
-91.51707828,31.28306936,MS.1,R,U
-91.50247528,31.29885836,MS.1,R,U
-91.50575628,31.32345636,MS.1,R,U
-91.54279028,31.34698636,MS.1,R,U
-91.54440728,31.36887436,MS.1,R,U
-91.53457328,31.38275036,MS.1,R,U
-91.55937728,31.38823036,MS.1,R,U
-91.56773128,31.42140636,MS.1,R,U
-91.55247228,31.43309936,MS.1,R,U
-91.53480228,31.43433536,MS.1,R,U
-91.53416928,31.40923836,MS.1,R,U
-91.52301428,31.39209136,MS.1,R,U
-91.49470828,31.37524936,MS.1,R,U
-91.48083828,31.37778036,MS.1,R,U
-91.46592228,31.40406936,MS.1,R,U
-91.47329228,31.42037436,MS.1,R,U
-91.50790028,31.45308336,MS.1,R,U
-91.50648228,31.52568736,MS.1,R,U
-91.50295728,31.53488036,MS.1,R,U
-91.464473280000007,31.54286636,MS.1,R,U
-91.42357828,31.56274636,MS.1,R,U
-91.40425228,31.58635336,MS.1,R,U
-91.41538428,31.60259236,MS.1,R,U
-91.49715128,31.60435836,MS.1,R,U
-91.50887728,31.62194636,MS.1,R,U
-91.50780928,31.64387036,MS.1,R,U
-91.49776928,31.65089536,MS.1,R,U
-91.45737728,31.62696636,MS.1,R,U
-91.40840328,31.62553036,MS.1,R,U
-91.38918428,31.65460536,MS.1,R,U
-91.38794828,31.71668236,MS.1,R,U
-91.36507428,31.75174136,MS.1,R,U
-91.37049928,31.75347536,MS.1,R,U
-91.33991228,31.75854236,MS.1,R,U
-91.28262128,31.74988736,MS.1,R,U
-91.26398928,31.75976336,MS.1,R,U
-91.26268528,31.77392736,MS.1,R,U
-91.33625728,31.76362236,MS.1,R,U
-91.36713428,31.77086736,MS.1,R,U
-91.34723628,31.79583236,MS.1,R,U
-91.33484628,31.84347836,MS.1,R,U
-91.30347328,31.86314436,MS.1,R,U
-91.29264728,31.86149236,MS.1,R,U
-91.27680028,31.82753336,MS.1,R,U
-91.25072928,31.81882136,MS.1,R,U
-91.24138328,31.83538736,MS.1,R,U
-91.26469228,31.865586360000002,MS.1,R,U
-91.24448128,31.87867236,MS.1,R,U
-91.20154228,31.91444936,MS.1,R,U
-91.16314328,31.98844836,MS.1,R,U
-91.10811028,31.99198436,MS.1,R,U
-91.07248828,32.02121336,MS.1,R,U
-91.07324328,32.03215036,MS.1,R,U
-91.08699228,32.04381136,MS.1,R,U
-91.14312328,32.06625936,MS.1,R,U
-91.14569428,32.08582836,MS.1,R,U
-91.12572728,32.08839936,MS.1,R,U
-91.08941028,32.05699836,MS.1,R,U
-91.06511828,32.05870736,MS.1,R,U
-91.07392228,32.09414836,MS.1,R,U
-91.04119128,32.10782336,MS.1,R,U
-91.01139028,32.13421336,MS.1,R,U
-91.00393628,32.16941336,MS.1,R,U
-91.02452128,32.17005036,MS.1,R,U
-91.05458128,32.18468336,MS.1,R,U
-91.04541828,32.15882436,MS.1,R,U
-91.05415428,32.13454436,MS.1,R,U
-91.08311628,32.14873136,MS.1,R,U
-91.10882028,32.13514336,MS.1,R,U
-91.15665028,32.14493536,MS.1,R,U
-91.16695828,32.17214136,MS.1,R,U
-91.15737528,32.20601436,MS.1,R,U
-91.11606128,32.22575536,MS.1,R,U
-91.10067928,32.21503636,MS.1,R,U
-91.08802228,32.23253736,MS.1,R,U
-91.06257028,32.23289236,MS.1,R,U
-91.04175628,32.24958836,MS.1,R,U
-90.97732428,32.22355436,MS.1,R,U
-90.97112228,32.26921436,MS.1,R,U
-90.98392428,32.28728036,MS.1,R,U
-90.98087228,32.29780036,MS.1,R,U
-90.97176328,32.30384736,MS.1,R,U
-90.92935028,32.29755336,MS.1,R,U
-90.91647928,32.30546436,MS.1,R,U
-90.87545528,32.37979536,MS.1,R,U
-90.88525928,32.38150036,MS.1,R,U
-90.91502928,32.34604336,MS.1,R,U
-90.98467228,32.35654136,MS.1,R,U
-90.99896928,32.36637836,MS.1,R,U
-91.00931528,32.39722736,MS.1,R,U
-90.97009128,32.41916036,MS.1,R,U
-90.96559028,32.44017936,MS.1,R,U
-90.98755528,32.45310636,MS.1,R,U
-91.02701528,32.44255936,MS.1,R,U
-91.058617280000007,32.44714036,MS.1,R,U
-91.11779228,32.49870936,MS.1,R,U
-91.11885228,32.52420636,MS.1,R,U
-91.08889128,32.54877536,MS.1,R,U
-91.03730828,32.49709536,MS.1,R,U
-91.01979028,32.49095436,MS.1,R,U
-90.99215628,32.49542136,MS.1,R,U
-90.99517728,32.51178236,MS.1,R,U
-91.06319428,32.54229836,MS.1,R,U
-91.07337228,32.56174936,MS.1,R,U
-91.05897528,32.57652636,MS.1,R,U
-91.03243228,32.58280936,MS.1,R,U
-90.99876328,32.61560336,MS.1,R,U
-90.99623728,32.62611236,MS.1,R,U
-91.00798728,32.64280836,MS.1,R,U
-91.02757228,32.64163736,MS.1,R,U
-91.04773728,32.61448936,MS.1,R,U
-91.06391928,32.60652436,MS.1,R,U
-91.11110028,32.59766336,MS.1,R,U
-91.14637228,32.64498636,MS.1,R,U
-91.13966528,32.66330836,MS.1,R,U
-91.05913528,32.72365036,MS.1,R,U
-91.09781728,32.74952836,MS.1,R,U
-91.13657528,32.75125636,MS.1,R,U
-91.15645028,32.76281136,MS.1,R,U
-91.14225928,32.84134236,MS.1,R,U
-91.07963528,32.87729036,MS.1,R,U
-91.07569828,32.95383836,MS.1,R,U
-91.09278128,32.98774636,MS.1,R,U
-91.11192428,32.98747536,MS.1,R,U
-91.13246328,32.97534836,MS.1,R,U
-91.13004428,32.93759136,MS.1,R,U
-91.13728528,32.91791236,MS.1,R,U
-91.16980928,32.90514836,MS.1,R,U
-91.19842128,32.91428836,MS.1,R,U
-91.20927028,32.93597836,MS.1,R,U
-91.16197428,33.00041836,MS.1,R,U
-91.16224128,33.01316236,MS.1,R,U
-91.16078428,33.02183336,MS.1,R,U
-91.15679428,33.04055536,MS.1,R,U
-91.12409328,33.04739536,MS.1,R,U
-91.11789828,33.06569336,MS.1,R,U
-91.14689828,33.09077436,MS.1,R,U
-91.19064628,33.11334536,MS.1,R,U
-91.19561328,33.14058536,MS.1,R,U
-91.17773728,33.15040836,MS.1,R,U
-91.12143828,33.13119036,MS.1,R,U
-91.09596328,33.14520536,MS.1,R,U
-91.08642628,33.16172336,MS.1,R,U
-91.09211028,33.22581636,MS.1,R,U
-91.05464928,33.24590036,MS.1,R,U
-91.04053428,33.28204036,MS.1,R,U
-91.05393928,33.29369336,MS.1,R,U
-91.07643128,33.29247636,MS.1,R,U
-91.10301328,33.24932936,MS.1,R,U
-91.12261328,33.26862336,MS.1,R,U
-91.14185528,33.32250136,MS.1,R,U
-91.13053328,33.35951836,MS.1,R,U
-91.10704928,33.39352236,MS.1,R,U
-91.07879728,33.41029536,MS.1,R,U
-91.06162228,33.43191236,MS.1,R,U
-91.06108828,33.46012536,MS.1,R,U
-91.07386828,33.46632036,MS.1,R,U
-91.08590828,33.46297136,MS.1,R,U
-91.09923728,33.41501336,MS.1,R,U
-91.13774328,33.38899436,MS.1,R,U
-91.18509328,33.39194636,MS.1,R,U
-91.20427428,33.41441436,MS.1,R,U
-91.19894128,33.42222636,MS.1,R,U
-91.13062528,33.44323836,MS.1,R,U
-91.11982128,33.45294636,MS.1,R,U
-91.11906628,33.46978736,MS.1,R,U
-91.12890828,33.49330436,MS.1,R,U
-91.16508828,33.51189336,MS.1,R,U
-91.17429028,33.50448136,MS.1,R,U
-91.17184028,33.46675836,MS.1,R,U
-91.18188128,33.44750236,MS.1,R,U
-91.23296228,33.44355736,MS.1,R,U
-91.22726228,33.45956736,MS.1,R,U
-91.20775328,33.47351036,MS.1,R,U
-91.18051628,33.51212636,MS.1,R,U
-91.18295728,33.52346336,MS.1,R,U
-91.20421328,33.53861836,MS.1,R,U
-91.21359828,33.53938836,MS.1,R,U
-91.22774328,33.55646236,MS.1,R,U
-91.22684328,33.59059236,MS.1,R,U
-91.18791728,33.574792359999996,MS.1,R,U
-91.16813328,33.57735636,MS.1,R,U
-91.15076128,33.61627236,MS.1,R,U
-91.15451528,33.63714236,MS.1,R,U
-91.20542028,33.67005436,MS.1,R,U
-91.21525528,33.69083236,MS.1,R,U
-91.21179128,33.70907436,MS.1,R,U
-91.16341128,33.71842436,MS.1,R,U
-91.12115828,33.67763936,MS.1,R,U
-91.08387928,33.66269736,MS.1,R,U
-91.03794128,33.68332736,MS.1,R,U
-91.03893328,33.70560136,MS.1,R,U
-91.05632228,33.71946736,MS.1,R,U
-91.10467828,33.70834336,MS.1,R,U
-91.12905528,33.71255036,MS.1,R,U
-91.13811128,33.72333436,MS.1,R,U
-91.14300228,33.77192836,MS.1,R,U
-91.13709728,33.78019536,MS.1,R,U
-91.10552628,33.77654836,MS.1,R,U
-91.06650028,33.78663536,MS.1,R,U
-91.04351228,33.76966436,MS.1,R,U
-91.01854028,33.76408336,MS.1,R,U
-90.99548328,33.77166036,MS.1,R,U
-90.98414628,33.78545036,MS.1,R,U
-90.99047828,33.79900736,MS.1,R,U
-91.02896228,33.81669536,MS.1,R,U
-91.05492628,33.84363336,MS.1,R,U
-91.06148028,33.86718836,MS.1,R,U
-91.01857228,33.93641336,MS.1,R,U
-91.07581728,33.97474936,MS.1,R,U
-91.08896328,33.99457336,MS.1,R,U
-91.06980528,34.00620136,MS.1,R,U
-91.03116928,33.98580536,MS.1,R,U
-91.00965328,33.99063436,MS.1,R,U
-91.00036828,33.96847936,MS.1,R,U
-90.98692428,33.96092336,MS.1,R,U
-90.96489728,33.96756836,MS.1,R,U
-90.96123528,33.97898136,MS.1,R,U
-90.97538128,33.99471336,MS.1,R,U
-90.97347328,34.01110436,MS.1,R,U
-90.95057728,34.03139536,MS.1,R,U
-90.88645028,34.04081836,MS.1,R,U
-90.86643828,34.10105936,MS.1,R,U
-90.90641828,34.10285536,MS.1,R,U
-90.94235428,34.12604836,MS.1,R,U
-90.95345528,34.15590836,MS.1,R,U
-90.92902528,34.18575436,MS.1,R,U
-90.84671628,34.14765136,MS.1,R,U
-90.82897028,34.14876536,MS.1,R,U
-90.80761528,34.16627836,MS.1,R,U
-90.82302728,34.19065036,MS.1,R,U
-90.92159428,34.20493536,MS.1,R,U
-90.93381728,34.23478036,MS.1,R,U
-90.92854528,34.25029836,MS.1,R,U
-90.86351828,34.21926736,MS.1,R,U
-90.83146628,34.22963936,MS.1,R,U
-90.82394428,34.27744436,MS.1,R,U
-90.80652628,34.29945136,MS.1,R,U
-90.79263328,34.30006136,MS.1,R,U
-90.75836028,34.27908136,MS.1,R,U
-90.74786328,34.31782336,MS.1,R,U
-90.76196428,34.36401836,MS.1,R,U
-90.75541828,34.37226936,MS.1,R,U
-90.68759028,34.37797636,MS.1,R,U
-90.68124228,34.36350436,MS.1,R,U
-90.68948128,34.32024936,MS.1,R,U
-90.67944028,34.31807936,MS.1,R,U
-90.65791828,34.33011136,MS.1,R,U
-90.65734628,34.36601436,MS.1,R,U
-90.60389428,34.40470336,MS.1,R,U
-90.57922828,34.43310336,MS.1,R,U
-90.57450528,34.45404936,MS.1,R,U
-90.59015528,34.49660936,MS.1,R,U
-90.58045028,34.52032436,MS.1,R,U
-90.56578628,34.53261136,MS.1,R,U
-90.53725128,34.54343036,MS.1,R,U
-90.53072028,34.55575136,MS.1,R,U
-90.57771928,34.60484536,MS.1,R,U
-90.58809528,34.62791636,MS.1,R,U
-90.57940528,34.64571136,MS.1,R,U
-90.56116228,34.70038636,MS.1,R,U
-90.53916628,34.68604736,MS.1,R,U
-90.54765028,34.65190636,MS.1,R,U
-90.53906728,34.63699536,MS.1,R,U
-90.50891428,34.63816636,MS.1,R,U
-90.46632628,34.67214036,MS.1,R,U
-90.47008028,34.70435436,MS.1,R,U
-90.51366828,34.70216836,MS.1,R,U
-90.53338328,34.71335236,MS.1,R,U
-90.54784928,34.79043436,MS.1,R,U
-90.52736328,34.80742136,MS.1,R,U
-90.51614728,34.80570036,MS.1,R,U
-90.50138428,34.78993136,MS.1,R,U
-90.49883628,34.76588436,MS.1,R,U
-90.51707128,34.74847036,MS.1,R,U
-90.50452028,34.72995436,MS.1,R,U
-90.48602628,34.72693336,MS.1,R,U
-90.45153228,34.74129936,MS.1,R,U
-90.44896928,34.76084936,MS.1,R,U
-90.46680728,34.79976136,MS.1,R,U
-90.45200528,34.82531536,MS.1,R,U
-90.47481828,34.85782336,MS.1,R,U
-90.47062928,34.88102036,MS.1,R,U
-90.43818828,34.88627736,MS.1,R,U
-90.42794128,34.87273936,MS.1,R,U
-90.43364828,34.83545136,MS.1,R,U
-90.42241028,34.83236536,MS.1,R,U
-90.40403028,34.84113536,MS.1,R,U
-90.34152128,34.86067436,MS.1,R,U
-90.32292028,34.85036336,MS.1,R,U
-90.30164928,34.85187436,MS.1,R,U
-90.29954328,34.86505736,MS.1,R,U
-90.29636928,34.88278736,MS.1,R,U
-90.26680428,34.89660836,MS.1,R,U
-90.24293928,34.92082736,MS.1,R,U
-90.24199328,34.93900036,MS.1,R,U
-90.24826428,34.94985636,MS.1,R,U
-90.29960428,34.97857636,MS.1,R,U
-90.30544828,35.00078836,MS.1,R,U
-89.71727028,34.99926136,MS.1,R,U
-89.64655828,35.00073336,MS.1,R,U
-89.34237328,34.99980536,MS.1,R,U
-89.19813428,35.00088336,MS.1,R,U
-89.00619628,35.00023436,MS.1,R,U
-88.81254828,35.00243836,MS.1,R,U
-88.78504328,35.00318236,MS.1,R,U
-88.38314628,35.00504136,MS.1,R,U
-88.35172728,35.00383236,MS.1,R,U
-88.19399328,35.00445336,MS.1,R,U
-88.14310528,34.93031236,MS.1,R,U
-88.10888628,34.89993636,MS.1,R,U
-88.09046828,34.89562936,MS.1,R,U
-88.13640128,34.58049736,MS.1,R,U
-88.15125628,34.46527336,MS.1,R,U
-88.16761328,34.32414736,MS.1,R,U
-88.19934928,34.09044836,MS.1,R,U
-88.20264428,34.05912236,MS.1,R,U
-88.24819528,33.74272636,MS.1,R,U
-88.27458628,33.53880136,MS.1,R,U
-88.30482928,33.28889436,MS.1,R,U
-88.33946628,32.98749736,MS.1,R,U
-88.34804128,32.92475836,MS.1,R,U
-88.39383228,32.58047036,MS.1,R,U
-88.42579228,32.30922436,MS.1,R,U
-88.43772428,32.22775536,MS.1,R,U
-88.47295228,31.88887636,MS.1,R,U
-88.46509728,31.70224536,MS.1,R,U
-88.45080328,31.43561736,MS.1,R,U
-89.10503428,36.95392236,MO.1,R,O
-89.12965328,36.86649436,MO.1,R,O
-89.16656528,36.84347636,MO.1,R,O
-89.17353128,36.82943936,MO.1,R,O
-89.16444428,36.80447636,MO.1,R,O
-89.12590628,36.79246836,MO.1,R,O
-89.12554028,36.76808836,MO.1,R,O
-89.15143528,36.75909736,MO.1,R,O
-89.17726928,36.76098236,MO.1,R,O
-89.19636528,36.72747836,MO.1,R,O
-89.19756328,36.71342536,MO.1,R,O
-89.16789928,36.67162836,MO.1,R,O
-89.177161280000007,36.65306236,MO.1,R,O
-89.20018728,36.63135736,MO.1,R,O
-89.21012828,36.58195436,MO.1,R,O
-89.24168428,36.56932836,MO.1,R,O
-89.28349528,36.57530936,MO.1,R,O
-89.32234528,36.62207636,MO.1,R,O
-89.34239528,36.62890836,MO.1,R,O
-89.36362128,36.62576136,MO.1,R,O
-89.37395128,36.61624736,MO.1,R,O
-89.41821028,36.51062536,MO.1,R,O
-89.41478428,36.50267936,MO.1,R,O
-89.44859128,36.45644236,MO.1,R,O
-89.47090828,36.44601736,MO.1,R,O
-89.49206428,36.46552436,MO.1,R,O
-89.47589728,36.49860936,MO.1,R,O
-89.48175728,36.50475836,MO.1,R,O
-89.47144928,36.52561636,MO.1,R,O
-89.48174928,36.54783636,MO.1,R,O
-89.49320228,36.55917736,MO.1,R,O
-89.53044228,36.56461636,MO.1,R,O
-89.55621428,36.55780336,MO.1,R,O
-89.56823128,36.54146936,MO.1,R,O
-89.56706428,36.51879936,MO.1,R,O
-89.53327228,36.49817036,MO.1,R,O
-89.51609828,36.47187236,MO.1,R,O
-89.54525828,36.44102336,MO.1,R,O
-89.52008028,36.40112236,MO.1,R,O
-89.51940928,36.35599636,MO.1,R,O
-89.54463228,36.34578836,MO.1,R,O
-89.60576828,36.35481736,MO.1,R,O
-89.62287428,36.33484736,MO.1,R,O
-89.60684428,36.30810336,MO.1,R,O
-89.54231328,36.28093236,MO.1,R,O
-89.53545428,36.26460536,MO.1,R,O
-89.54172528,36.25734636,MO.1,R,O
-89.61815928,36.24096636,MO.1,R,O
-89.67066628,36.25496136,MO.1,R,O
-89.69462328,36.25220336,MO.1,R,O
-89.69573728,36.24086336,MO.1,R,O
-89.67686928,36.22093536,MO.1,R,O
-89.61863928,36.18381136,MO.1,R,O
-89.58953228,36.15208936,MO.1,R,O
-89.58950128,36.12986136,MO.1,R,O
-89.66746828,36.09938636,MO.1,R,O
-89.67824928,36.08304036,MO.1,R,O
-89.68892228,36.02586736,MO.1,R,O
-89.72183628,35.99995136,MO.1,R,O
-89.963291280000007,35.99690836,MO.1,R,O
-90.28355428,35.99122836,MO.1,R,O
-90.37906228,35.98965636,MO.1,R,O
-90.31533928,36.09172336,MO.1,R,O
-90.28485128,36.11597236,MO.1,R,O
-90.26380128,36.11882936,MO.1,R,O
-90.23493928,36.13715536,MO.1,R,O
-90.23232228,36.16121336,MO.1,R,O
-90.21932128,36.17263136,MO.1,R,O
-90.16140528,36.19700636,MO.1,R,O
-90.13131328,36.21213536,MO.1,R,O
-90.11001228,36.25805936,MO.1,R,O
-90.06618728,36.27233836,MO.1,R,O
-90.04984528,36.30053636,MO.1,R,O
-90.06772928,36.32539536,MO.1,R,O
-90.05029528,36.36266836,MO.1,R,O
-90.05215728,36.38261536,MO.1,R,O
-90.08027228,36.39745036,MO.1,R,O
-90.11692528,36.40497636,MO.1,R,O
-90.12392928,36.42262636,MO.1,R,O
-90.11732228,36.45395536,MO.1,R,O
-90.13737228,36.45747636,MO.1,R,O
-90.15025928,36.49187336,MO.1,R,O
-90.22447328,36.49281136,MO.1,R,O
-90.58173228,36.49102236,MO.1,R,O
-90.80443428,36.48926536,MO.1,R,O
-91.13395628,36.48801536,MO.1,R,O
-91.41179628,36.49110136,MO.1,R,O
-91.45298928,36.49043836,MO.1,R,O
-91.68856028,36.49101836,MO.1,R,O
-92.12764228,36.49143536,MO.1,R,O
-92.14631928,36.49166036,MO.1,R,O
-92.52305028,36.49092136,MO.1,R,O
-92.77763528,36.48998336,MO.1,R,O
-92.85227528,36.48988436,MO.1,R,O
-93.29732428,36.49068136,MO.1,R,O
-93.32834628,36.49026136,MO.1,R,O
-93.59644928,36.48995836,MO.1,R,O
-93.85752028,36.48978636,MO.1,R,O
-94.08105228,36.49102436,MO.1,R,O
-94.61725728,36.48941436,MO.1,R,O
-94.62107328,36.67054336,MO.1,R,O
-94.62168428,36.76360736,MO.1,R,O
-94.62037928,36.99704636,MO.1,R,O
-94.62066428,37.06014736,MO.1,R,O
-94.61897728,37.32773236,MO.1,R,O
-94.61876428,37.36076636,MO.1,R,O
-94.61899628,37.65037436,MO.1,R,O
-94.61929328,37.67986936,MO.1,R,O
-94.61673528,38.03038736,MO.1,R,O
-94.61733028,38.05578436,MO.1,R,O
-94.61905328,38.39203236,MO.1,R,O
-94.61871728,38.47147336,MO.1,R,O
-94.61314828,38.73722236,MO.1,R,O
-94.61246928,38.83710936,MO.1,R,O
-94.60928128,39.04466736,MO.1,R,O
-94.60813728,39.11280136,MO.1,R,O
-94.60122428,39.14122736,MO.1,R,O
-94.61265328,39.15164936,MO.1,R,O
-94.64640728,39.15842736,MO.1,R,O
-94.67551428,39.17492236,MO.1,R,O
-94.73053128,39.17125636,MO.1,R,O
-94.79004928,39.19688336,MO.1,R,O
-94.82081928,39.21100436,MO.1,R,O
-94.83347628,39.26176636,MO.1,R,O
-94.88110728,39.28604636,MO.1,R,O
-94.90768128,39.32302836,MO.1,R,O
-94.91134328,39.34012136,MO.1,R,O
-94.89828128,39.38064036,MO.1,R,O
-94.92574828,39.38126636,MO.1,R,O
-94.95849428,39.41144736,MO.1,R,O
-94.98620428,39.43946136,MO.1,R,O
-95.04051128,39.46294036,MO.1,R,O
-95.04759928,39.48532836,MO.1,R,O
-95.10203728,39.53284836,MO.1,R,O
-95.10898828,39.56069236,MO.1,R,O
-95.05361328,39.58677636,MO.1,R,O
-95.05601728,39.62568936,MO.1,R,O
-95.02829228,39.66191336,MO.1,R,O
-94.97857028,39.68498836,MO.1,R,O
-94.96178628,39.73203836,MO.1,R,O
-94.95314228,39.73650136,MO.1,R,O
-94.93085628,39.72702636,MO.1,R,O
-94.90567828,39.72675536,MO.1,R,O
-94.87786028,39.73930536,MO.1,R,O
-94.87118528,39.75411836,MO.1,R,O
-94.87706728,39.76067936,MO.1,R,O
-94.92180028,39.75784136,MO.1,R,O
-94.93511428,39.77542636,MO.1,R,O
-94.93326728,39.78277336,MO.1,R,O
-94.89932328,39.79377536,MO.1,R,O
-94.88850528,39.81740036,MO.1,R,O
-94.89832428,39.82833236,MO.1,R,O
-94.92387628,39.83313136,MO.1,R,O
-94.93651128,39.84938636,MO.1,R,O
-94.93824328,39.89608136,MO.1,R,O
-94.96502328,39.90082336,MO.1,R,O
-95.02177228,39.89697836,MO.1,R,O
-95.03350628,39.87784436,MO.1,R,O
-95.06324628,39.86653836,MO.1,R,O
-95.10072228,39.86986536,MO.1,R,O
-95.15055129,39.90805436,MO.1,R,O
-95.19396329,39.91018036,MO.1,R,O
-95.20759729,39.93817636,MO.1,R,O
-95.24096129,39.94210536,MO.1,R,O
-95.30869729,39.99940736,MO.1,R,O
-95.34506729,40.02497436,MO.1,R,O
-95.37124429,40.02875136,MO.1,R,O
-95.39053229,40.04375036,MO.1,R,O
-95.41376429,40.04811136,MO.1,R,O
-95.40378429,40.08037936,MO.1,R,O
-95.38454229,40.09536236,MO.1,R,O
-95.39281329,40.11541636,MO.1,R,O
-95.42247629,40.13174336,MO.1,R,O
-95.46095229,40.17399536,MO.1,R,O
-95.46663629,40.21325536,MO.1,R,O
-95.47682229,40.22685536,MO.1,R,O
-95.54713729,40.26621536,MO.1,R,O
-95.59553229,40.30977637,MO.1,R,O
-95.64682729,40.30910937,MO.1,R,O
-95.64555329,40.32234637,MO.1,R,O
-95.61793329,40.33141837,MO.1,R,O
-95.61620129,40.34649737,MO.1,R,O
-95.63418529,40.35880037,MO.1,R,O
-95.63681729,40.39639037,MO.1,R,O
-95.69536129,40.48533837,MO.1,R,O
-95.68497029,40.51220537,MO.1,R,O
-95.65806029,40.530332370000004,MO.1,R,O
-95.66294429,40.55872937,MO.1,R,O
-95.67569329,40.56583537,MO.1,R,O
-95.68741329,40.56117037,MO.1,R,O
-95.69206629,40.52412937,MO.1,R,O
-95.73703629,40.53237337,MO.1,R,O
-95.76341229,40.54970737,MO.1,R,O
-95.76747929,40.58904837,MO.1,R,O
-95.38255529,40.58433437,MO.1,R,O
-95.21742829,40.58189237,MO.1,R,O
-94.92061628,40.57721837,MO.1,R,O
-94.63987628,40.57574437,MO.1,R,O
-94.48523128,40.57420537,MO.1,R,O
-94.23839228,40.57096637,MO.1,R,O
-94.01805928,40.57402237,MO.1,R,O
-93.78630328,40.57844837,MO.1,R,O
-93.56291028,40.58081337,MO.1,R,O
-93.37027128,40.58049137,MO.1,R,O
-93.10093828,40.58434737,MO.1,R,O
-92.71781528,40.58966737,MO.1,R,O
-92.64643228,40.59146237,MO.1,R,O
-92.36151328,40.59957637,MO.1,R,O
-92.19317428,40.60008837,MO.1,R,O
-91.94637028,40.60826637,MO.1,R,O
-91.74171128,40.60978437,MO.1,R,O
-91.71697628,40.59343537,MO.1,R,O
-91.68995928,40.58120237,MO.1,R,O
-91.69208128,40.55167737,MO.1,R,O
-91.62253628,40.53290337,MO.1,R,O
-91.61686028,40.50487337,MO.1,R,O
-91.58602828,40.48451937,MO.1,R,O
-91.57938328,40.46376037,MO.1,R,O
-91.53320828,40.45544137,MO.1,R,O
-91.53884628,40.44128837,MO.1,R,O
-91.52960728,40.43508637,MO.1,R,O
-91.52769128,40.41016937,MO.1,R,O
-91.50037728,40.40516037,MO.1,R,O
-91.49031428,40.39080637,MO.1,R,O
-91.47703828,40.39101237,MO.1,R,O
-91.44874728,40.37194637,MO.1,R,O
-91.48684928,40.30966837,MO.1,R,O
-91.49908728,40.25142236,MO.1,R,O
-91.50670128,40.20050436,MO.1,R,O
-91.51628428,40.13458936,MO.1,R,O
-91.50416028,40.06675736,MO.1,R,O
-91.48744328,40.00579836,MO.1,R,O
-91.44739528,39.94611036,MO.1,R,O
-91.43054028,39.92188236,MO.1,R,O
-91.43420328,39.90187436,MO.1,R,O
-91.45114128,39.88528836,MO.1,R,O
-91.44934028,39.86309436,MO.1,R,O
-91.38186328,39.80381736,MO.1,R,O
-91.37356928,39.76131836,MO.1,R,O
-91.36723728,39.72468536,MO.1,R,O
-91.31781228,39.68596236,MO.1,R,O
-91.20338928,39.60006736,MO.1,R,O
-91.15632928,39.55263936,MO.1,R,O
-91.09375028,39.52897336,MO.1,R,O
-91.06452128,39.47403036,MO.1,R,O
-91.03647528,39.44445836,MO.1,R,O
-90.94802428,39.40063236,MO.1,R,O
-90.85062428,39.35049936,MO.1,R,O
-90.77946928,39.29685036,MO.1,R,O
-90.73820728,39.24785836,MO.1,R,O
-90.73246228,39.22479436,MO.1,R,O
-90.71831728,39.19592136,MO.1,R,O
-90.71686028,39.14425936,MO.1,R,O
-90.69052228,39.09374936,MO.1,R,O
-90.70771228,39.05822736,MO.1,R,O
-90.70619328,39.03784136,MO.1,R,O
-90.66899928,38.93530336,MO.1,R,O
-90.62733528,38.88084536,MO.1,R,O
-90.57044828,38.87137736,MO.1,R,O
-90.53054528,38.89165936,MO.1,R,O
-90.46995728,38.95922736,MO.1,R,O
-90.41318628,38.96237836,MO.1,R,O
-90.31985328,38.92495636,MO.1,R,O
-90.27904328,38.92476536,MO.1,R,O
-90.24403828,38.91455736,MO.1,R,O
-90.13292028,38.85307936,MO.1,R,O
-90.11322828,38.83051536,MO.1,R,O
-90.12183428,38.80055936,MO.1,R,O
-90.13528528,38.78553336,MO.1,R,O
-90.16350728,38.77314736,MO.1,R,O
-90.19668128,38.72401536,MO.1,R,O
-90.20235028,38.70041336,MO.1,R,O
-90.18368928,38.65882236,MO.1,R,O
-90.18381928,38.61032236,MO.1,R,O
-90.24105728,38.56285736,MO.1,R,O
-90.26134428,38.53282036,MO.1,R,O
-90.26589928,38.51874136,MO.1,R,O
-90.30195828,38.42741036,MO.1,R,O
-90.33972528,38.39090036,MO.1,R,O
-90.35880728,38.36538336,MO.1,R,O
-90.36946628,38.32361336,MO.1,R,O
-90.36488928,38.23435336,MO.1,R,O
-90.33683528,38.18876736,MO.1,R,O
