long,lat,group,party,over_under
1765402.87247747,-1638848.41982515,12069.1,R,U
1766643.9526835,-1837366.33435782,12071.1,R,U
1774337.62805576,-1837892.29703945,12071.1,R,U
1801244.96755357,-1832333.86873097,12071.1,R,U
1837008.65695141,-1824790.42420332,12071.1,R,U
1840288.0959816,-1843172.73827898,12071.1,R,U
1842058.87895327,-1852604.50630345,12071.1,R,U
1843921.16916809,-1862431.3775875,12071.1,R,U
1834389.9717265,-1864643.67645291,12071.1,R,U
1836482.04977991,-1875863.51619796,12071.1,R,U
1827812.33259396,-1877781.64481,12071.1,R,U
1820656.76703953,-1879369.03508423,12071.1,R,U
1817693.02810063,-1878403.20072421,12071.1,R,U
1808145.89400947,-1868441.53633278,12071.1,R,U
1804612.6798317,-1867414.70172669,12071.1,R,U
1798985.05638471,-1868626.13078943,12071.1,R,U
1793525.84256488,-1873141.89972563,12071.1,R,U
1788185.22644405,-1872651.17910067,12071.1,R,U
1782141.75187363,-1869403.87752956,12071.1,R,U
1773515.52775903,-1857135.67009774,12071.1,R,U
1769884.02707762,-1846921.25709038,12071.1,R,U
1768790.13776405,-1840579.57142798,12071.1,R,U
1766643.9526835,-1837366.33435782,12071.1,R,U
1469632.81655248,-1495994.39202863,12073.1,D,U
1475226.67980491,-1488779.26678631,12073.1,D,U
1486157.98360006,-1479685.52173182,12073.1,D,U
1496608.28742097,-1475240.87311483,12073.1,D,U
1497457.10115551,-1463890.91446478,12073.1,D,U
1504310.24330345,-1450089.89427353,12073.1,D,U
1519583.05413249,-1448008.09190346,12073.1,D,U
1523512.37578522,-1447507.27979845,12073.1,D,U
1530781.48579533,-1446575.67956814,12073.1,D,U
1536260.06171658,-1462425.36977981,12073.1,D,U
1531076.74129147,-1468888.34897037,12073.1,D,U
1528603.89419155,-1473772.69726528,12073.1,D,U
1531330.46412472,-1491357.87610082,12073.1,D,U
1515605.27121443,-1494219.34013983,12073.1,D,U
1510858.05646597,-1491827.92657937,12073.1,D,U
1470354.44885724,-1499564.37830931,12073.1,D,U
1469632.81655248,-1495994.39202863,12073.1,D,U
1635473.54355984,-1582227.51829538,12075.1,R,U
1644452.68982165,-1573639.96767698,12075.1,R,U
1649499.14921563,-1558922.63620999,12075.1,R,U
1651770.55587556,-1544905.22670203,12075.1,R,U
1659597.49690913,-1544114.54626552,12075.1,R,U
1667548.80929207,-1542434.24507771,12075.1,R,U
1669533.57071358,-1544562.01741547,12075.1,R,U
1679028.35203441,-1542364.11082397,12075.1,R,U
1688941.90089397,-1543406.54525678,12075.1,R,U
1690102.62009748,-1549669.35697098,12075.1,R,U
1704311.39593919,-1546173.98729688,12075.1,R,U
1706772.81476455,-1559670.52329366,12075.1,R,U
1709741.35307251,-1575491.25619975,12075.1,R,U
1697182.9825178,-1578187.08096509,12075.1,R,U
1700295.71149793,-1596722.77873301,12075.1,R,U
1693579.04368035,-1602114.33780054,12075.1,R,U
1683656.56019663,-1601701.26416774,12075.1,R,U
1680037.36860097,-1605808.85907057,12075.1,R,U
1679567.70908769,-1605262.1361996,12075.1,R,U
1678657.95425931,-1600079.15637652,12075.1,R,U
1671707.26344188,-1596439.68689658,12075.1,R,U
1673792.76698041,-1594258.56169673,12075.1,R,U
1670283.45708048,-1590011.84504833,12075.1,R,U
1660516.06551924,-1590793.76147562,12075.1,R,U
1653739.65170403,-1591115.76224944,12075.1,R,U
1652775.9022346,-1597250.84717119,12075.1,R,U
1649135.87188091,-1597359.22183331,12075.1,R,U
1645465.18842045,-1590636.02402536,12075.1,R,U
1644943.856373,-1584985.89747721,12075.1,R,U
1641430.96609116,-1583325.39850509,12075.1,R,U
1635473.54355984,-1582227.51829538,12075.1,R,U
1433767.15590221,-1517305.9527478,12077.1,R,U
1439665.77845192,-1503636.2561505,12077.1,R,U
1438204.16562767,-1499400.97993573,12077.1,R,U
1442387.82274401,-1488622.77813922,12077.1,R,U
1440372.35145331,-1479656.14049268,12077.1,R,U
1444467.51848134,-1469760.47585881,12077.1,R,U
1449138.68235758,-1469021.27285171,12077.1,R,U
1450411.72269906,-1476944.53697835,12077.1,R,U
1460201.61546866,-1476816.56102912,12077.1,R,U
1461253.75700447,-1483250.468091,12077.1,R,U
1475226.67980491,-1488779.26678631,12077.1,R,U
1469632.81655248,-1495994.39202863,12077.1,R,U
1470354.44885724,-1499564.37830931,12077.1,R,U
1477320.53892949,-1517643.0429134,12077.1,R,U
1486523.23234177,-1527062.76422118,12077.1,R,U
1491273.61135125,-1528293.73846451,12077.1,R,U
1447100.0861604,-1535870.17632391,12077.1,R,U
1446088.48374027,-1540815.05278657,12077.1,R,U
1436829.28767903,-1536623.28860037,12077.1,R,U
1431868.41395544,-1529756.29572503,12077.1,R,U
1433767.15590221,-1517305.9527478,12077.1,R,U
1555076.06251134,-1475817.66793707,12079.1,R,U
1561995.403878,-1467429.4835193,12079.1,R,U
1559246.08154771,-1459702.50700109,12079.1,R,U
1570446.40507788,-1449159.98075424,12079.1,R,U
1568479.19436214,-1441684.5655493,12079.1,R,U
1579122.19395009,-1440283.07325311,12079.1,R,U
1592684.2246066,-1438590.43149593,12079.1,R,U
1597295.60015708,-1438009.63335475,12079.1,R,U
1600877.81059991,-1438042.08041665,12079.1,R,U
1609429.82330767,-1459413.34044603,12079.1,R,U
1614941.85950337,-1462630.91478224,12079.1,R,U
1613114.07600938,-1464165.62856823,12079.1,R,U
1610022.23565831,-1477666.04954771,12079.1,R,U
1598668.88932629,-1479927.33871031,12079.1,R,U
1589013.48138885,-1481825.21966194,12079.1,R,U
1588266.40396176,-1477023.49931017,12079.1,R,U
1555000.98098331,-1483512.24254353,12079.1,R,U
1555076.06251134,-1475817.66793707,12079.1,R,U
1710325.29266689,-1765578.21619305,12081.1,R,U
1717163.28092059,-1764853.11686998,12081.1,R,U
1722275.78844289,-1755607.0951032,12081.1,R,U
1724464.08111765,-1749594.97375484,12081.1,R,U
1772886.24303615,-1739484.98563924,12081.1,R,U
1778505.32869661,-1773056.84401811,12081.1,R,U
1780860.16753074,-1787275.76925249,12081.1,R,U
1761578.16254312,-1790977.1399177,12081.1,R,U
1758472.83726449,-1771818.34913019,12081.1,R,U
1719819.31590933,-1779333.56442916,12081.1,R,U
1714707.53291984,-1775019.03674209,12081.1,R,U
1708030.22839244,-1765797.7845041,12081.1,R,U
1710325.29266689,-1765578.21619305,12081.1,R,U
1697182.9825178,-1578187.08096509,12083.1,R,U
1709741.35307251,-1575491.25619975,12083.1,R,U
1706772.81476455,-1559670.52329366,12083.1,R,U
1704311.39593919,-1546173.98729688,12083.1,R,U
1722912.70918014,-1542407.76874039,12083.1,R,U
1725262.16337012,-1548929.21238592,12083.1,R,U
1737963.97450062,-1540689.70113873,12083.1,R,U
1742272.94055001,-1536327.94780201,12083.1,R,U
1757238.76067121,-1530953.69988287,12083.1,R,U
1764247.79527541,-1533248.33397807,12083.1,R,U
1769846.89714362,-1545222.1523655,12083.1,R,U
1776526.11294244,-1549059.80233732,12083.1,R,U
1781179.48723419,-1553450.53206488,12083.1,R,U
1783404.23946111,-1565192.51350987,12083.1,R,U
1785807.30581807,-1588270.23482064,12083.1,R,U
1775952.85927825,-1590325.43553788,12083.1,R,U
1757554.52757721,-1594352.28738965,12083.1,R,U
1723325.57231805,-1601504.48410356,12083.1,R,U
1723276.49618059,-1601329.2154711,12083.1,R,U
1723263.31040188,-1601139.48300112,12083.1,R,U
1723204.81361291,-1601020.27685386,12083.1,R,U
1723153.88308562,-1600833.75832782,12083.1,R,U
1723094.03941316,-1600783.95958482,12083.1,R,U
1723021.99697886,-1600585.56322993,12083.1,R,U
1722990.84773877,-1600547.87249159,12083.1,R,U
1722808.73598135,-1600502.47545865,12083.1,R,U
1722751.56396439,-1600439.46891746,12083.1,R,U
1722723.73886203,-1600340.31741802,12083.1,R,U
1722732.50000176,-1600231.30311292,12083.1,R,U
1722685.46523063,-1600182.68084495,12083.1,R,U
1722504.35472273,-1600203.03607961,12083.1,R,U
1722369.61974476,-1600127.00311555,12083.1,R,U
1722335.06335312,-1600127.40623892,12083.1,R,U
1722339.02864208,-1600237.1635058,12083.1,R,U
1722262.83025547,-1600284.62247151,12083.1,R,U
1722180.99518844,-1600262.43038442,12083.1,R,U
1722149.44254887,-1600208.6690735,12083.1,R,U
1722187.45054517,-1600113.79884362,12083.1,R,U
1722124.70288448,-1600064.37255388,12083.1,R,U
1722041.53720074,-1600111.69595572,12083.1,R,U
1721944.7611627,-1600103.44940908,12083.1,R,U
1721923.37371052,-1600023.06523918,12083.1,R,U
1721749.61725396,-1599989.1287553,12083.1,R,U
1721641.35980082,-1599934.13007733,12083.1,R,U
1721480.4956723,-1599807.48875389,12083.1,R,U
1721358.56578721,-1599845.23587903,12083.1,R,U
1721252.88737666,-1599838.83108559,12083.1,R,U
1721192.22585008,-1599729.89302626,12083.1,R,U
1721064.61730706,-1599711.43643643,12083.1,R,U
1720993.30642321,-1599632.60746119,12083.1,R,U
1720963.85362578,-1599557.73748412,12083.1,R,U
1720848.3131208,-1599536.77257873,12083.1,R,U
1720795.34245107,-1599643.21270545,12083.1,R,U
1720703.94173723,-1599534.32906201,12083.1,R,U
1720631.8748656,-1599496.31668996,12083.1,R,U
1720449.93655392,-1599489.46914507,12083.1,R,U
1720359.52480471,-1599367.95323397,12083.1,R,U
1720267.81795676,-1599304.7611919,12083.1,R,U
1720139.52720611,-1599269.15306175,12083.1,R,U
1719966.6259,-1599108.9574441,12083.1,R,U
1719915.2420494,-1599111.8272875,12083.1,R,U
1719829.50423559,-1599197.50059894,12083.1,R,U
1719553.69046494,-1599270.54111264,12083.1,R,U
1719455.87955694,-1599217.3051548,12083.1,R,U
1719296.57561186,-1599235.10487925,12083.1,R,U
1719195.7212366,-1599199.213684,12083.1,R,U
1719079.96990398,-1599099.09578987,12083.1,R,U
1718844.96536527,-1598950.18235894,12083.1,R,U
1718567.62989695,-1598996.06146697,12083.1,R,U
1718458.79416434,-1598978.194649,12083.1,R,U
1718309.68614727,-1598846.3581516,12083.1,R,U
1718200.44551528,-1598846.75640987,12083.1,R,U
1717984.93289227,-1598887.02805643,12083.1,R,U
1717920.39064896,-1598870.02515529,12083.1,R,U
1717855.49984548,-1598806.90059642,12083.1,R,U
1717834.43380679,-1598659.47218459,12083.1,R,U
1717713.54154183,-1598594.85322839,12083.1,R,U
1717697.72418858,-1598541.88621121,12083.1,R,U
1717805.63119229,-1598465.08161365,12083.1,R,U
1717819.82342252,-1598421.02851627,12083.1,R,U
1717807.77989572,-1598366.37565151,12083.1,R,U
1717706.94872672,-1598317.92862063,12083.1,R,U
1705700.79197091,-1594750.41185082,12083.1,R,U
1700295.71149793,-1596722.77873301,12083.1,R,U
1697182.9825178,-1578187.08096509,12083.1,R,U
1916831.17987389,-1767418.50705799,12085.1,R,U
1915102.37302156,-1758259.6177425,12085.1,R,U
1953191.89122931,-1749548.68784934,12085.1,R,U
1952085.14245256,-1743264.54059991,12085.1,R,U
1960509.92380938,-1741394.01435574,12085.1,R,U
1966763.23079373,-1750564.84778373,12085.1,R,U
1969383.11213884,-1756507.56330666,12085.1,R,U
1972306.04682269,-1760262.25141982,12085.1,R,U
1977671.05999934,-1770560.12228216,12085.1,R,U
1972226.90675913,-1773402.99008451,12085.1,R,U
1929560.28477771,-1783061.0084597,12085.1,R,U
1899789.8660119,-1789653.63807378,12085.1,R,U
1916831.17987389,-1767418.50705799,12085.1,R,U
1924351.17239635,-1919515.67465657,12086.1,D,O
1923496.92430886,-1914684.56283108,12086.1,D,O
1920152.73677873,-1895781.85626434,12086.1,D,O
1939152.60139346,-1891611.86149312,12086.1,D,O
1939582.32050029,-1893988.08122742,12086.1,D,O
1974331.08187728,-1886074.70576528,12086.1,D,O
1977162.30935866,-1883904.39735591,12086.1,D,O
1985862.28119162,-1881662.79934684,12086.1,D,O
1994809.93590398,-1879581.21396212,12086.1,D,O
1995683.35174431,-1885833.41712171,12086.1,D,O
1996851.05731567,-1890266.52585544,12086.1,D,O
1996895.49423368,-1890435.25345135,12086.1,D,O
1998421.68436921,-1896231.38166135,12086.1,D,O
1998169.88328138,-1902566.9835467,12086.1,D,O
1997043.39717566,-1913828.8631823,12086.1,D,O
1994490.69531981,-1912204.65643485,12086.1,D,O
1988403.82656019,-1908241.56114551,12086.1,D,O
1986252.28141524,-1917117.08564763,12086.1,D,O
1983635.2723724,-1922811.52628918,12086.1,D,O
1983870.62212365,-1931135.36631516,12086.1,D,O
1983796.53045638,-1931891.65833364,12086.1,D,O
1983035.25911347,-1939635.49167421,12086.1,D,O
1987167.30569212,-1947267.35507757,12086.1,D,O
1993995.59148147,-1942059.05145973,12086.1,D,O
1997839.84953048,-1929963.91198292,12086.1,D,O
2000479.97439777,-1937151.66328704,12086.1,D,O
1995915.3095465,-1951210.33026957,12086.1,D,O
1992404.10824722,-1950065.63574683,12086.1,D,O
1982617.89591249,-1957283.79709505,12086.1,D,O
1981074.23071782,-1961844.53428973,12086.1,D,O
1981468.23440175,-1963945.38036206,12086.1,D,O
1979433.31926764,-1966352.76394305,12086.1,D,O
1976207.35522125,-1966640.95179447,12086.1,D,O
1973320.8259342,-1969039.26963279,12086.1,D,O
1972708.61763639,-1971345.59496239,12086.1,D,O
1972560.49722257,-1972030.41535681,12086.1,D,O
1967774.17916128,-1972369.71800388,12086.1,D,O
1957384.7158486,-1976655.79200449,12086.1,D,O
1952127.40770836,-1981956.7871718,12086.1,D,O
1948538.94544896,-1983331.55822322,12086.1,D,O
1941410.62028239,-1980566.10333403,12086.1,D,O
1937003.94766652,-1982504.43367888,12086.1,D,O
1931957.20778573,-1962598.92378664,12086.1,D,O
1924351.17239635,-1919515.67465657,12086.1,D,O
1867389.75035936,-1927207.39197425,12087.1,R,O
1923496.92430886,-1914684.56283108,12087.1,R,O
1924351.17239635,-1919515.67465657,12087.1,R,O
1931957.20778573,-1962598.92378664,12087.1,R,O
1937003.94766652,-1982504.43367888,12087.1,R,O
1935348.57430823,-1983231.79763,12087.1,R,O
1931958.32283835,-1987703.3466167,12087.1,R,O
1922953.99244045,-1991478.54653521,12087.1,R,O
1916096.46170082,-1993726.56979027,12087.1,R,O
1908688.18315108,-1988113.74763514,12087.1,R,O
1904665.45384731,-1981910.92587853,12087.1,R,O
1905295.01386477,-1971980.31998468,12087.1,R,O
1904019.33222249,-1963832.88412031,12087.1,R,O
1896098.64389061,-1954589.65759402,12087.1,R,O
1891127.93610318,-1945067.41853971,12087.1,R,O
1884841.02528554,-1938036.30399989,12087.1,R,O
1877743.28534603,-1936196.0352964,12087.1,R,O
1873620.13173353,-1928836.40121939,12087.1,R,O
1867389.75035936,-1927207.39197425,12087.1,R,O
1720905.41469703,-1442750.9821229,12089.1,R,U
1721832.61015607,-1442352.64977238,12089.1,R,U
1721062.8524979,-1438765.77213283,12089.1,R,U
1721488.91949587,-1433675.4601671,12089.1,R,U
1720759.21745456,-1424337.15244172,12089.1,R,U
1719612.2863769,-1416590.29926674,12089.1,R,U
1715372.56832131,-1411391.62697494,12089.1,R,U
1715365.30131361,-1407219.44421814,12089.1,R,U
1715068.97917234,-1400675.17912005,12089.1,R,U
1717896.68745393,-1396059.09392652,12089.1,R,U
1721924.81033304,-1390507.60954064,12089.1,R,U
1725529.52511726,-1390417.7599562,12089.1,R,U
1725880.66045181,-1390408.92239935,12089.1,R,U
1729601.41594064,-1392791.19485097,12089.1,R,U
1735283.06675253,-1391876.79528874,12089.1,R,U
1739838.00891004,-1392728.66805977,12089.1,R,U
1743242.72133086,-1394734.43956333,12089.1,R,U
1749333.60663488,-1393977.0520089201,12089.1,R,U
1752917.26724939,-1394902.81564953,12089.1,R,U
1759904.16890644,-1394965.1684211,12089.1,R,U
1762876.50730958,-1393432.50734502,12089.1,R,U
1764857.33026563,-1393045.58697704,12089.1,R,U
1771035.05327722,-1393187.00911933,12089.1,R,U
1772838.61754473,-1394116.94898068,12089.1,R,U
1773356.66296012,-1405024.85383191,12089.1,R,U
1775805.29043017,-1413381.5770992,12089.1,R,U
1776619.38192228,-1415062.159626,12089.1,R,U
1768818.55142865,-1410239.61628861,12089.1,R,U
1765553.67667891,-1415484.30484857,12089.1,R,U
1758629.19974443,-1413538.57218553,12089.1,R,U
1758378.10294644,-1410055.00999605,12089.1,R,U
1747831.2463458,-1413905.67170408,12089.1,R,U
1746269.96435553,-1418897.64948819,12089.1,R,U
1739618.09339843,-1427520.67491518,12089.1,R,U
1723843.27136925,-1451744.23580261,12089.1,R,U
1722938.01646348,-1453072.09519299,12089.1,R,U
1720905.41469703,-1442750.9821229,12089.1,R,U
1262927.06933361,-1456116.73505745,12091.1,R,U
1272161.69137409,-1454766.05137546,12091.1,R,U
1283980.24962058,-1453021.64796454,12091.1,R,U
1300529.42082798,-1450467.74784716,12091.1,R,U
1308965.12052153,-1518245.72332186,12091.1,R,U
1307522.68945762,-1518156.23798911,12091.1,R,U
1286243.89117184,-1519729.36393347,12091.1,R,U
1270461.40608719,-1523503.41585438,12091.1,R,U
1262927.06933361,-1456116.73505745,12091.1,R,U
1856709.06571023,-1734778.01689537,12093.1,R,U
1862382.56105341,-1725311.91007966,12093.1,R,U
1861393.38808463,-1720786.87889292,12093.1,R,U
1887449.69211651,-1715095.24300131,12093.1,R,U
1896631.1671672,-1712928.39167192,12093.1,R,U
1898410.0313365,-1722091.821952,12093.1,R,U
1907837.48146229,-1719991.69685019,12093.1,R,U
1915102.37302156,-1758259.6177425,12093.1,R,U
1916831.17987389,-1767418.50705799,12093.1,R,U
1899789.8660119,-1789653.63807378,12093.1,R,U
1896316.93384365,-1766644.8162309,12093.1,R,U
1889226.3652106,-1763547.42335225,12093.1,R,U
1886390.48573561,-1763376.09655348,12093.1,R,U
1877433.01469294,-1749367.46198593,12093.1,R,U
1870824.8679939,-1748575.40923841,12093.1,R,U
1858307.38311366,-1738830.76046488,12093.1,R,U
1856709.06571023,-1734778.01689537,12093.1,R,U
1789606.37465591,-1609343.42342557,12095.1,D,U
1790392.11995118,-1607023.87936129,12095.1,D,U
1812627.85243539,-1602295.05581287,12095.1,D,U
1811151.94443957,-1619005.27321623,12095.1,D,U
1816147.81768929,-1617924.6941301,12095.1,D,U
1824382.91758819,-1619496.63708146,12095.1,D,U
1843397.72065244,-1615040.63346748,12095.1,D,U
1856966.0259919,-1611962.38357113,12095.1,D,U
1860506.43929424,-1612099.0217441,12095.1,D,U
1869369.71146007,-1621575.14307209,12095.1,D,U
1874258.52865966,-1638174.7710275,12095.1,D,U
1851987.61853906,-1643086.84690296,12095.1,D,U
1831335.92286523,-1647655.5796111,12095.1,D,U
1797909.83912742,-1655031.78473679,12095.1,D,U
1794036.61035812,-1633340.07366917,12095.1,D,U
1789606.37465591,-1609343.42342557,12095.1,D,U
1797909.83912742,-1655031.78473679,12097.1,D,O
1831335.92286523,-1647655.5796111,12097.1,D,O
1851987.61853906,-1643086.84690296,12097.1,D,O
1874258.52865966,-1638174.7710275,12097.1,D,O
1884256.95735126,-1695403.74422929,12097.1,D,O
1883337.50079088,-1697122.09791475,12097.1,D,O
1887449.69211651,-1715095.24300131,12097.1,D,O
1861393.38808463,-1720786.87889292,12097.1,D,O
1859701.00046516,-1713548.15847429,12097.1,D,O
1851510.28879348,-1702844.03922029,12097.1,D,O
1841645.61000161,-1700378.81026096,12097.1,D,O
1839812.7974166,-1694016.84677193,12097.1,D,O
1830652.10697876,-1686775.31340306,12097.1,D,O
1822694.66769644,-1683058.98439681,12097.1,D,O
1831291.33626884,-1685716.92816286,12097.1,D,O
1832977.06570954,-1677096.3363709,12097.1,D,O
1822428.24355472,-1679375.94105433,12097.1,D,O
1821246.16807283,-1673042.73464322,12097.1,D,O
1814696.18788649,-1674505.49393743,12097.1,D,O
1809224.24219321,-1662510.2427047,12097.1,D,O
1799520.10261848,-1664022.19935185,12097.1,D,O
1797909.83912742,-1655031.78473679,12097.1,D,O
1899789.8660119,-1789653.63807378,12099.1,D,U
1929560.28477771,-1783061.0084597,12099.1,D,U
1972226.90675913,-1773402.99008451,12099.1,D,U
1977671.05999934,-1770560.12228216,12099.1,D,U
1983535.92798739,-1781808.19818789,12099.1,D,U
1985175.54245263,-1786557.70278594,12099.1,D,U
1986341.23668618,-1789934.4571018,12099.1,D,U
1986711.94667151,-1791008.33199972,12099.1,D,U
1988312.87237876,-1801456.7536288,12099.1,D,U
1988967.92533703,-1804827.19914866,12099.1,D,U
1989654.50489323,-1808361.80904087,12099.1,D,U
1990191.35762269,-1813108.77365774,12099.1,D,U
1990288.4591586,-1819861.11593445,12099.1,D,U
1990882.59897159,-1829141.46403565,12099.1,D,U
1991629.66383506,-1840914.9042836,12099.1,D,U
1989156.44375564,-1840724.83679437,12099.1,D,U
1982263.46792246,-1842310.27908518,12099.1,D,U
1978940.74905939,-1843073.91193454,12099.1,D,U
1974192.17016309,-1842618.41265739,12099.1,D,U
1969665.80598031,-1844471.65542514,12099.1,D,U
1912461.2764944,-1857476.65345141,12099.1,D,U
1899789.8660119,-1789653.63807378,12099.1,D,U
1685118.8271917,-1697988.46196608,12101.1,R,U
1693083.68486373,-1688477.85393883,12101.1,R,U
1694765.99379399,-1679040.45426425,12101.1,R,U
1696310.59425156,-1668009.19884882,12101.1,R,U
1696709.28323252,-1666443.00217777,12101.1,R,U
1738834.4977159,-1657625.28444598,12101.1,R,U
1738027.19298644,-1652863.87310836,12101.1,R,U
1757143.03961548,-1648873.36951566,12101.1,R,U
1760180.86663067,-1666937.44125897,12101.1,R,U
1756336.08428981,-1673791.81336818,12101.1,R,U
1758023.9655266,-1683326.20766899,12101.1,R,U
1743165.41624336,-1686447.46829707,12101.1,R,U
1722447.59437297,-1690669.78631113,12101.1,R,U
1705299.78514149,-1694017.50973988,12101.1,R,U
1685177.37727874,-1698197.49779141,12101.1,R,U
1685118.8271917,-1697988.46196608,12101.1,R,U
1685177.37727874,-1698197.49779141,12103.1,D,U
1705299.78514149,-1694017.50973988,12103.1,D,U
1705872.45695685,-1697095.13314222,12103.1,D,U
1709071.0823803,-1715124.38499952,12103.1,D,U
1717661.02644479,-1721286.88608378,12103.1,D,U
1719671.60777709,-1729065.03671736,12103.1,D,U
1718075.53066957,-1731602.06493417,12103.1,D,U
1715231.42591479,-1736329.30865117,12103.1,D,U
1715865.60637883,-1741513.08017775,12103.1,D,U
1713780.98634717,-1745584.47551467,12103.1,D,U
1710032.34736022,-1754787.05199303,12103.1,D,U
1707524.49982462,-1756681.49517615,12103.1,D,U
1705818.95511395,-1749646.90097924,12103.1,D,U
1704112.53543059,-1744045.21424629,12103.1,D,U
1698749.84478661,-1738334.17203047,12103.1,D,U
1692153.40786658,-1732597.50748381,12103.1,D,U
1691210.09089624,-1723456.58315284,12103.1,D,U
1690951.21758716,-1714305.96079704,12103.1,D,U
1690947.22181747,-1714165.93640855,12103.1,D,U
1687260.07921971,-1705633.58234133,12103.1,D,U
1685177.37727874,-1698197.49779141,12103.1,D,U
1756336.08428981,-1673791.81336818,12105.1,R,U
1760180.86663067,-1666937.44125897,12105.1,R,U
1769679.46678857,-1665370.72726646,12105.1,R,U
1769025.20638797,-1661413.73048612,12105.1,R,U
1778338.09491219,-1657551.94709499,12105.1,R,U
1797909.83912742,-1655031.78473679,12105.1,R,U
1799520.10261848,-1664022.19935185,12105.1,R,U
1809224.24219321,-1662510.2427047,12105.1,R,U
1814696.18788649,-1674505.49393743,12105.1,R,U
1821246.16807283,-1673042.73464322,12105.1,R,U
1822428.24355472,-1679375.94105433,12105.1,R,U
1832977.06570954,-1677096.3363709,12105.1,R,U
1831291.33626884,-1685716.92816286,12105.1,R,U
1822694.66769644,-1683058.98439681,12105.1,R,U
1830652.10697876,-1686775.31340306,12105.1,R,U
1839812.7974166,-1694016.84677193,12105.1,R,U
1841645.61000161,-1700378.81026096,12105.1,R,U
1851510.28879348,-1702844.03922029,12105.1,R,U
1859701.00046516,-1713548.15847429,12105.1,R,U
1861393.38808463,-1720786.87889292,12105.1,R,U
1823759.78412798,-1728650.06795605,12105.1,R,U
1820521.65323122,-1729323.79340128,12105.1,R,U
1772886.24303615,-1739484.98563924,12105.1,R,U
1767927.0319433,-1711037.86089763,12105.1,R,U
1767523.34310729,-1708927.11651462,12105.1,R,U
1762813.08565784,-1682327.57741968,12105.1,R,U
1758023.9655266,-1683326.20766899,12105.1,R,U
1756336.08428981,-1673791.81336818,12105.1,R,U
1733941.84855781,-1515366.43914832,12107.1,R,U
1733193.87801092,-1513752.36221665,12107.1,R,U
1733790.82107963,-1513576.33213469,12107.1,R,U
1743644.30737834,-1508218.68944451,12107.1,R,U
1745600.10858336,-1502585.88084769,12107.1,R,U
1753926.49515521,-1495939.49692782,12107.1,R,U
1775739.26762564,-1490801.66874999,12107.1,R,U
1782654.04833501,-1498438.53016077,12107.1,R,U
1783454.276565,-1502561.08941338,12107.1,R,U
1785547.7847164,-1513342.30103095,12107.1,R,U
1788280.11466039,-1526592.24611402,12107.1,R,U
1794503.23712616,-1536983.13732368,12107.1,R,U
1798541.41015007,-1535872.43240888,12107.1,R,U
1797779.09265344,-1538125.7642694,12107.1,R,U
1776526.11294244,-1549059.80233732,12107.1,R,U
1769846.89714362,-1545222.1523655,12107.1,R,U
1764247.79527541,-1533248.33397807,12107.1,R,U
1757238.76067121,-1530953.69988287,12107.1,R,U
1742272.94055001,-1536327.94780201,12107.1,R,U
1737963.97450062,-1540689.70113873,12107.1,R,U
1733941.84855781,-1515366.43914832,12107.1,R,U
1760759.63147021,-1462197.34843095,12109.1,R,O
1784317.77696726,-1458832.42822598,12109.1,R,O
1781041.58745362,-1442897.72598972,12109.1,R,O
1786916.72670978,-1441534.79391204,12109.1,R,O
1801852.68721189,-1476558.51270431,12109.1,R,O
1804254.77761029,-1479665.40687247,12109.1,R,O
1806300.84980642,-1486130.96222542,12109.1,R,O
1807556.58835906,-1490099.22792575,12109.1,R,O
1814259.97663523,-1501550.50820336,12109.1,R,O
1804407.23913045,-1508841.14184445,12109.1,R,O
1785547.7847164,-1513342.30103095,12109.1,R,O
1783454.276565,-1502561.08941338,12109.1,R,O
1782654.04833501,-1498438.53016077,12109.1,R,O
1775739.26762564,-1490801.66874999,12109.1,R,O
1771548.51831994,-1478582.94825377,12109.1,R,O
1761690.61465542,-1472197.99369167,12109.1,R,O
1760759.63147021,-1462197.34843095,12109.1,R,O
1907837.48146229,-1719991.69685019,12111.1,R,U
1942983.21908402,-1712078.96665048,12111.1,R,U
1952722.78809143,-1729958.58693778,12111.1,R,U
1960509.92380938,-1741394.01435574,12111.1,R,U
1952085.14245256,-1743264.54059991,12111.1,R,U
1953191.89122931,-1749548.68784934,12111.1,R,U
1915102.37302156,-1758259.6177425,12111.1,R,U
1907837.48146229,-1719991.69685019,12111.1,R,U
1215033.65523053,-1480145.30779758,12113.1,R,U
1216470.29709507,-1471188.88664601,12113.1,R,U
1227162.08750552,-1461355.81118082,12113.1,R,U
1227203.42908203,-1461349.38172398,12113.1,R,U
1249459.0338422,-1458116.92060592,12113.1,R,U
1258540.19582495,-1456754.58408002,12113.1,R,U
1262927.06933361,-1456116.73505745,12113.1,R,U
1270461.40608719,-1523503.41585438,12113.1,R,U
1265719.55700344,-1524630.8312093,12113.1,R,U
1259352.14633478,-1526947.77494726,12113.1,R,U
1237401.43437018,-1534888.29972488,12113.1,R,U
1230414.21895218,-1536841.81776637,12113.1,R,U
1229655.97318953,-1529732.90619545,12113.1,R,U
1238098.76128102,-1524436.93923516,12113.1,R,U
1237867.49169101,-1515537.58420997,12113.1,R,U
1229017.63701754,-1510709.29113626,12113.1,R,U
1223548.94548276,-1505263.72244658,12113.1,R,U
1221137.44575876,-1494396.93999056,12113.1,R,U
1217868.22346342,-1494024.73874968,12113.1,R,U
1215033.65523053,-1480145.30779758,12113.1,R,U
